Year,Ref_No.,Process,Alloy_composition,HT1_Temp_(℃),HT1_DT_(hours),HT1_Pressure(Mpa),HT2_Temp_(℃),HT2_DT_(hours),HT2_Pressure(Mpa),Withdrawl_Rate(mm/min^-1),Nb,Si,Ti,Cr,Al,Hf,Mo,W,Ta,Zr,Y,B,C,Fe,Ga,Ge,Ho,Er,Co,V,Mg,Ni,Sc,Sn,Re,ZrB2,TaB2,ZrC,Ru,Gd,B4C,Nbss,Nb.1,"(Nb,Ti)ss","(Nb,Zr)3Si",γ_Nb3Si,Nb3Si,"(Nb,Ti)3Si","(Nb,Zr)5Si3","(Nb,W)5Si3",Nb5Si3,primary_α_Nb5Si3,Eutectoid_α_Nb5Si3,α_Nb5Si3,β_Nb5Si3,γ_Nb5Si3,"(Nb,Ti)5Si3","α_(Nb,Ti)5Si3","β_(Nb,Ti)5Si3","γ_(Nb,Ti)5Si3","Ti_rich_(Nb,Ti)5Si3",Ti_rich_Nb5Si3,Ti_rich_α_Nb5Si3,Ti_rich_β_Nb5Si3,Ti_rich_γ_Nb5Si3,"Ti_rich_α_(Nb,Ti)5Si3","Ti_rich_β_(Nb,Ti)5Si3","Ti_rich_γ_(Nb,Ti)5Si3",Cr14_Laves,Tiss,C15-Cr2Nb,Cr2Nb,"Cr2(Nb,X)",Hf_rich_Nbss,Nb3Sn,HfO2,Hf_rich_Nb5Si3,Hf_rich_Nb3Sn,Sn_rich_Nb3Sn,(primary_eutectic Nb3Si),(Nb+Nb5Si3)_eut,(Nbss+Nb5Si3)_eut,(Nbss+Nb5Si3+NbCr2)_eut,(Nb3Sn+Nb5Si3)_eut,"Ti_rich_(Nb,X)ss",Ti_rich_Nbss,Nbss_no_Si,lean_in_W_and_rich_in_Hf_Nbss,TiN,FeNb5Si,"Si_lean_(Nb,Ti)5Si3","Si_rich_(Nb,Ti)3Sn",FeNb4Si,π_phase,"(Nb,Ti)3Sn",Nbss_β_Nb5Si3_eutectic,Nbss_CrNb2_eutectic,Zr.1,Nb4FeSi,TiC.1,NbC,Ti5Si3,Ti2Ni,Ti2Co,Ti_Cr_V_rich_Nbss,Fracture_toughness_temp,Fracture_toughness,TS_Temp_(℃),Ultimate_Tensile_Strength_(MPa),Tensile_Strength_(MPa),TYS_Temp_(℃),Yield_Strength_(Mpa),Tensile_Yield_Strength_(Mpa),Microhardness_Nb3Si,Microhardness_Nbss,Microhardness_γ_Nb5Si3,Microhardness,Microhardness_α_Nb5Si3,Microhardness_β_Nb5Si3,Microhardness_α_Nb5Si3_Nbss_eut,Microhardness_γ_Nb5Si3_Nbss_eut,Microhardness_eutectoid_alpha_Silicide,Microhardness_eutectic,Microhardness_Primary_eutectic_Nb3Si,Microhardness_Eutectoid_α_Nb5Si3,Microhardness_Silicide,Microhardness_Primary_γ_Nb5Si3,Microhardness_Primary_α_Nb5Si3,Microhardness_Primary_silicide,Microhardness_Nb3Sn,Microhardness_Nb5Si3,Vickers_hardness_(Hv),Compressive_strength_σ_0.2_(Mpa),Compressive_strength_σ_max_(Mpa),Compresisve_test_temp_(℃),CYS_Temp_(℃),Compressive_Yield_Strength_(MPa),nanohardness_Nbss,"nanohardness_(Nb,Ti)3Si","nanohardness_(Nb,Ti)5Si3",nanohardness_α_Nb5Si3,nanohardness_β_Nb5Si3,nanohardness_γ_Nb5Si3
2022,22,arc melting,Nb-18.7Si,,,nan,,,,,81.3,18.7,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5.84,,,nan,,727,,,,,,,,,,,,,,,,,,,,,,735,25,,,,,,,,
2022,22,arc melting,Nb-18.7-5Ti,,,nan,,,,,76.3,18.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6.69,,,nan,,958,,,,,,,,,,,,,,,,,,,,,,961,25,,,,,,,,
2022,22,arc melting,Nb-18.7Si-5Zr,,,nan,,,,,76.3,18.7,nan,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10.4,,,nan,,1639,,,,,,,,,,,,,,,,,,,,,,1857,25,,,,,,,,
2023,22,arc melting,Nb-18.1Si-1.5Zr,1700,4,nan,,,,,80.4,18.1,nan,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,,,nan,,,,,,,,,,,,,,,,,,,,,,,,1500,25,,,,,,,,
2023,22,arc melting,Nb-6Si-2Zr,,,nan,,,,,92,6,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,1795,25,,,,,,,,
2023,22,arc melting,Nb-16Si-4Zr,,,nan,,,,,80,16,nan,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,,,nan,,,,,,,,,,,,,,,,,,,,,,,,2159,25,,,,,,,,
2023,22,arc melting,Nb-16Si-6Zr,,,nan,,,,,78,16,nan,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14.3,,,nan,,,,,,,,,,,,,,,,,,,,,,,,1960,25,,,,,,,,
2023,22,arc melting,Nb-16Si-22Ti-1Zr,,,nan,,,,,61,16,22,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10.8,,,nan,,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,22,arc melting,Nb-16Si-22Ti-2Zr,,,nan,,,,,60,16,22,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,22,arc melting,Nb-16Si-22Ti-3Zr,,,nan,,,,,59,16,22,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,22,arc melting,Nb-16Si-22Ti-4Zr,,,nan,,,,,58,16,22,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,22,arc melting,Nb-16Si-22Ti-5Zr,,,nan,,,,,57,16,22,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,
2023,22,arc melting,Nb-16Si-16Ti-1Zr-3Hf,,,nan,,,,,64,16,16,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9.01,,,nan,,,,,,,,,,,,,,,,,,,,,,,,2125,,,,,,,,,
2023,22,arc melting,Nb-16Si-16Ti-2Zr-2Hf,,,nan,,,,,64,16,16,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7.1,,,nan,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,
2023,22,arc melting,Nb-16Si-16Ti-3Zr-1Hf,,,nan,,,,,64,16,16,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.1,,,nan,,,,,,,,,,,,,,,,,,,,,,,,2125,,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-2Cr,,,nan,1350,50,,,55,15,22,2,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14.2,,,nan,,,,,,,,,,,,,,,,,,,,,,765,315,348,1250,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-2Cr,1900,0.2,nan,1350,50,,,55,15,22,2,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17.1,,,nan,,,,,,,,,,,,,,,,,,,,,,789,475,503,1250,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-2Cr,1900,0.2,nan,1350,50,,,55,15,22,2,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17.9,,,nan,,,,,,,,,,,,,,,,,,,,,,807,489,519,1250,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-14Cr,,,nan,1350,50,,,43,15,22,12,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9.4,,,nan,,,,,,,,,,,,,,,,,,,,,,897,189,217,1250,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-14Cr,1900,0.2,nan,1350,50,,,43,15,22,12,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13.2,,,nan,,,,,,,,,,,,,,,,,,,,,,910,257,291,1250,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-14Cr,1900,0.2,nan,1350,50,,,43,15,22,12,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13.6,,,nan,,,,,,,,,,,,,,,,,,,,,,922,280,305,1250,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-2Cr,,,nan,1350,50,,,55,15,22,2,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,765,294,330,1350,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-2Cr,1900,0.2,nan,1350,50,,,55,15,22,2,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,789,395,418,1350,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-2Cr,1900,0.2,nan,1350,50,,,55,15,22,2,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,807,412,430,1350,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-14Cr,,,nan,1350,50,,,43,15,22,12,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,897,87,92,1350,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-14Cr,1900,0.2,nan,1350,50,,,43,15,22,12,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,910,112,121,1350,,,,,,,,
2015,23,vacuum non-consumable arc melting,Nb-15Si-22Ti-2Al-2Hf-2V-14Cr,1900,0.2,nan,1350,50,,,43,15,22,12,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,922,122,132,1350,,,,,,,,
2013,24,Hot pressing sintering,Nb-16Si-22Ti-2Hf-2Al-2Cr,1500,2,40,,,,,56,16,22,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,1049,,,,,,,,,,,
2013,24,Hot pressing sintering,Nb-16Si-22Ti-2Hf-2Al-2Cr,1600,2,40,,,,,56,16,22,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,1089,,,,,,,,,,,
2013,24,Hot pressing sintering,Nb-16Si-22Ti-2Hf-2Al-2Cr,,,nan,,,,,56,16,22,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,1142,,,,,,,,,,,
2013,24,Hot pressing sintering,Nb-16Si-22Ti-2Hf-2Al-2Cr,,,nan,,,,,56,16,22,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,1150,,,,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-1Fe,,,nan,,,,,55,16,22,2,2,2,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,12.8,,,nan,,,,,,,,,,,,,,,,,,,,,,377,,,,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-2Fe,,,nan,,,,,54,16,22,2,2,2,,,,,,,,2,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,11.6,,,nan,,,,,,,,,,,,,,,,,,,,,,404,,,,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-4Fe,,,nan,,,,,52,16,22,2,2,2,,,,,,,,4,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,10.2,,,nan,,,,,,,,,,,,,,,,,,,,,,445,,,,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-6Fe,,,nan,,,,,50,16,22,2,2,2,,,,,,,,6,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,8,,,nan,,,,,,,,,,,,,,,,,,,,,,467,,,,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-1Fe,1350,100,nan,,,,,55,16,22,2,2,2,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,13.6,,,nan,,,,,,,,,,,,,,,,,,,,,,265,1675,1830,25,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-2Fe,1350,100,nan,,,,,54,16,22,2,2,2,,,,,,,,2,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,13.3,,,nan,,,,,,,,,,,,,,,,,,,,,,287,1702,1798,25,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-4Fe,1350,100,nan,,,,,52,16,22,2,2,2,,,,,,,,4,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,10.9,,,nan,,,,,,,,,,,,,,,,,,,,,,335,1746,1801,25,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-6Fe,1350,100,nan,,,,,50,16,22,2,2,2,,,,,,,,6,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,7.9,,,nan,,,,,,,,,,,,,,,,,,,,,,355,1820,1845,25,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-1Fe,1350,100,nan,,,,,55,16,22,2,2,2,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,265,290,305,1250,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-2Fe,1350,100,nan,,,,,54,16,22,2,2,2,,,,,,,,2,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,287,270,295,1250,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-4Fe,1350,100,nan,,,,,52,16,22,2,2,2,,,,,,,,4,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,335,225,280,1250,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-6Fe,1350,100,nan,,,,,50,16,22,2,2,2,,,,,,,,6,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,355,185,195,1250,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-1Fe,1350,100,nan,,,,,55,16,22,2,2,2,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,265,183,195,1350,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-2Fe,1350,100,nan,,,,,54,16,22,2,2,2,,,,,,,,2,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,287,166,176,1350,,,,,,,,
2015,25,vacuum arc melting,Nb-16Si-22Ti-2Hf-2Al-2Cr-4Fe,1350,100,nan,,,,,52,16,22,2,2,2,,,,,,,,4,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,nan,,,,,,,,,,,,,,,,,,,,,,335,145,165,1350,,,,,,,,
